order_id,order_date,region,state,product,category,sub_category,customer_name,sales,profit
CA-2016-132829,2016-12-23,Central,Texas,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,Laura Armstrong,45.36,14.742
CA-2016-132829,2016-12-23,Central,Texas,Cisco SPA 502G IP Phone,Technology,Phones,Laura Armstrong,287.88,35.985
CA-2016-132829,2016-12-23,Central,Texas,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,Laura Armstrong,131.88,14.8365
CA-2016-132829,2016-12-23,Central,Texas,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,Laura Armstrong,2.328,-0.7566
CA-2016-123540,2016-04-02,Central,Wisconsin,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,Denny Joy,1454.9,378.274
US-2017-108315,2017-04-30,South,Florida,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,Mick Hernandez,4.842,-3.5508
US-2017-108315,2017-04-30,South,Florida,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,Mick Hernandez,220.704,-8.2764
CA-2016-134110,2016-11-17,Central,Texas,Apple EarPods with Remote and Mic,Technology,Phones,Barry Gonzalez,67.176,6.7176
CA-2016-134110,2016-11-17,Central,Texas,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,Barry Gonzalez,15.232,5.5216
US-2016-136581,2016-11-10,East,Ohio,Xerox 227,Office Supplies,Paper,Seth Vernon,31.104,10.8864
CA-2016-162390,2016-12-06,East,New York,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,Dave Poirier,968.744,314.8418
CA-2016-162390,2016-12-06,East,New York,Trimflex Flexible Post Binders,Office Supplies,Binders,Dave Poirier,222.352,77.8232
CA-2016-162390,2016-12-06,East,New York,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,Dave Poirier,479.984,89.997
CA-2016-162222,2016-04-03,Central,Texas,Xerox 1962,Office Supplies,Paper,Steven Roelle,10.272,3.21
CA-2014-121629,2014-11-28,Central,Texas,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,Brian Thompson,998.85,-199.77
CA-2015-164623,2015-10-20,East,New York,Easy-staple paper,Office Supplies,Paper,Maxwell Schwartz,24.56,11.5432
CA-2014-159849,2014-09-19,West,California,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,Jim Kriz,5.67,0.1134
CA-2017-101273,2017-08-27,South,Florida,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,Shui Tom,14.336,0.896
CA-2017-106747,2017-07-03,East,New Hampshire,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,Tony Sayre,102.3,26.598
CA-2017-146164,2017-12-22,Central,Minnesota,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,Charlotte Melton,607.52,97.2032
CA-2017-146164,2017-12-22,Central,Minnesota,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,Charlotte Melton,31.16,7.79
CA-2016-111605,2016-12-27,South,Kentucky,Avery 479,Office Supplies,Labels,Joni Wasserman,2.61,1.2006
CA-2014-130673,2014-05-20,Central,Texas,Contemporary Borderless Frame,Furniture,Furnishings,Matt Collister,10.332,-5.9409
CA-2014-130673,2014-05-20,Central,Texas,Xerox 213,Office Supplies,Paper,Matt Collister,10.368,3.6288
CA-2014-130673,2014-05-20,Central,Texas,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,Matt Collister,20.784,-3.6372
CA-2014-130673,2014-05-20,Central,Texas,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,Matt Collister,66.96,-13.392
CA-2014-104808,2014-02-04,West,California,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,Mark Haberlin,17.248,6.0368
US-2017-132927,2017-12-09,East,Pennsylvania,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,Roger Demir,11.088,-8.1312
CA-2017-162015,2017-07-11,West,California,Logitech P710e Mobile Speakerphone,Technology,Accessories,Karen Bern,1287.45,244.6155
CA-2017-162015,2017-07-11,West,California,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,Karen Bern,168.1,43.706
CA-2015-138492,2015-05-15,East,Pennsylvania,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,Fred Chung,51.968,-10.3936
CA-2017-145338,2017-01-29,East,Pennsylvania,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,Bryan Davis,4.768,0.4768
CA-2017-126676,2017-09-29,East,New York,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,Fred Hopkins,7.98,3.9102
CA-2017-101700,2017-04-23,West,Colorado,Staple envelope,Office Supplies,Envelopes,Sean O'Donnell,18.688,7.008
CA-2017-101700,2017-04-23,West,Colorado,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings,Sean O'Donnell,11.664,3.3534
CA-2017-159667,2017-11-09,South,Florida,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,Peter McVee,191.976,38.3952
CA-2017-159667,2017-11-09,South,Florida,Motorola L703CM,Technology,Phones,Peter McVee,499.168,31.198
CA-2014-111934,2014-05-05,South,Virginia,Storex Dura Pro Binders,Office Supplies,Binders,Giulietta Dortch,11.88,5.346
CA-2014-111934,2014-05-05,South,Virginia,Easy-staple paper,Office Supplies,Paper,Giulietta Dortch,35.44,16.6568
US-2016-117387,2016-10-27,West,California,Avery Legal 4-Ring Binder,Office Supplies,Binders,Pete Armstrong,67.136,25.176
CA-2014-141110,2014-11-26,West,California,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Luke Schmidt,4.32,1.512
CA-2014-141110,2014-11-26,West,California,Xerox 1970,Office Supplies,Paper,Luke Schmidt,14.94,7.0218
CA-2014-141110,2014-11-26,West,California,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,Luke Schmidt,40.54,11.3512
CA-2014-141110,2014-11-26,West,California,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,Luke Schmidt,7.312,2.5592
US-2014-133949,2014-12-31,West,Nevada,Panasonic KX TS3282W Corded phone,Technology,Phones,James Lanier,475.944,59.493
US-2016-116365,2016-01-03,Central,Texas,Imation Clip USB flash drive - 8 GB,Technology,Accessories,Christine Abelman,30.08,-5.264
US-2016-116365,2016-01-03,Central,Texas,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,Christine Abelman,165.6,-6.21
US-2016-116365,2016-01-03,Central,Texas,AT&T 17929 Lendline Telephone,Technology,Phones,Christine Abelman,180.96,13.572
CA-2017-162936,2017-08-18,East,Massachusetts,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,Charles McCrossin,23.18,7.6494
CA-2014-151946,2014-06-04,East,New York,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,Bobby Trafton,56.96,21.0752
CA-2014-151946,2014-06-04,East,New York,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,Bobby Trafton,15.56,4.0456
CA-2014-151946,2014-06-04,East,New York,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,Bobby Trafton,353.568,-44.196
CA-2014-151946,2014-06-04,East,New York,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,Bobby Trafton,13.96,6.7008
CA-2017-123624,2017-11-13,West,California,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,Sanjit Engle,82.95,29.0325
CA-2016-146437,2016-01-28,West,California,Newell 345,Office Supplies,Art,Henry Goldwyn,39.68,10.3168
CA-2016-138233,2016-11-09,West,California,Logitech Wireless Gaming Headset G930,Technology,Accessories,Philip Fox,479.97,177.5889
CA-2016-165918,2016-09-10,West,Washington,Avery 487,Office Supplies,Labels,Bryan Davis,7.38,3.4686
CA-2016-165918,2016-09-10,West,Washington,Storex Dura Pro Binders,Office Supplies,Binders,Bryan Davis,14.256,4.455
CA-2016-165918,2016-09-10,West,Washington,Xerox 1945,Office Supplies,Paper,Bryan Davis,81.98,40.1702
CA-2016-165918,2016-09-10,West,Washington,JM Magazine Binder,Office Supplies,Binders,Bryan Davis,39.624,13.8684
CA-2017-117513,2017-03-03,West,California,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Bill Tyler,399.672,-14.9877
CA-2017-132437,2017-09-08,East,New York,Adjustable Personal File Tote,Office Supplies,Storage,Eudokia Martin,65.12,16.9312
US-2017-119319,2017-11-06,Central,Texas,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,Liz Carlisle,30.56,-19.864
CA-2017-104318,2017-05-13,South,Tennessee,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,Frank Hawley,20.768,2.3364
US-2016-114230,2016-11-27,West,Arizona,Eldon Simplefile Box Office,Office Supplies,Storage,Chris McAfee,39.808,3.9808
CA-2015-136147,2015-11-13,South,Florida,Catalog Binders with Expanding Posts,Office Supplies,Binders,Fred McMath,121.104,-100.92
CA-2015-136147,2015-11-13,South,Florida,Maxell LTO Ultrium - 800 GB,Technology,Accessories,Fred McMath,111.96,-1.3995
CA-2015-156118,2015-12-08,West,Colorado,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,Henry Goldwyn,15.696,5.1012
CA-2015-164084,2015-09-07,East,New York,Mobile Personal File Cube,Office Supplies,Storage,Andy Gerbode,70.26,18.9702
CA-2015-164084,2015-09-07,East,New York,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,Andy Gerbode,90.0,16.2
CA-2015-164084,2015-09-07,East,New York,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,Andy Gerbode,6.096,2.0574
CA-2015-164084,2015-09-07,East,New York,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,Andy Gerbode,481.176,-120.294
CA-2015-164084,2015-09-07,East,New York,Assorted Color Push Pins,Office Supplies,Fasteners,Andy Gerbode,7.24,2.3892
CA-2016-107783,2016-07-28,East,Pennsylvania,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,Olvera Toch,177.45,-78.078
CA-2016-107783,2016-07-28,East,Pennsylvania,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,Olvera Toch,1369.764,-913.176
CA-2016-107783,2016-07-28,East,Pennsylvania,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,Olvera Toch,9.48,0.711
CA-2017-159793,2017-08-25,East,Pennsylvania,Bush Somerset Collection Bookcase,Furniture,Bookcases,Seth Vernon,130.98,-89.0664
CA-2014-160094,2014-04-30,South,Kentucky,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,Justin MacKendrick,174.95,45.487
CA-2014-160094,2014-04-30,South,Kentucky,Economy Rollaway Files,Office Supplies,Storage,Justin MacKendrick,826.0,214.76
CA-2017-151281,2017-04-27,West,Washington,Luxo Economy Swing Arm Lamp,Furniture,Furnishings,Henry MacAllister,139.58,39.0824
CA-2017-118346,2017-07-23,Central,Wisconsin,Logitech G600 MMO Gaming Mouse,Technology,Accessories,Philisse Overcash,399.95,143.982
CA-2014-129819,2014-12-13,South,Kentucky,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,Kimberly Carter,12.39,5.8233
US-2017-148551,2017-01-12,Central,Texas,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,David Bremer,760.98,-1141.47
CA-2017-147767,2017-12-02,West,Arizona,Vinyl Sectional Post Binders,Office Supplies,Binders,Susan Vittorini,67.86,-45.24
CA-2015-108259,2015-11-08,South,North Carolina,OIC Binder Clips,Office Supplies,Fasteners,Noel Staavos,31.504,11.814
CA-2015-108259,2015-11-08,South,North Carolina,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,Noel Staavos,5.04,1.638
CA-2015-108259,2015-11-08,South,North Carolina,Poly Designer Cover & Back,Office Supplies,Binders,Noel Staavos,39.879,-29.2446
CA-2015-108259,2015-11-08,South,North Carolina,Eldon Wave Desk Accessories,Furniture,Furnishings,Noel Staavos,4.712,1.4136
CA-2016-113341,2016-11-25,West,California,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,Mark Hamilton,194.352,19.4352
US-2015-131842,2015-12-05,South,Tennessee,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,Rick Reed,97.424,10.9602
CA-2016-164574,2016-07-29,South,North Carolina,Fellowes High-Stak Drawer Files,Office Supplies,Storage,Ritsa Hightower,704.76,26.4285
CA-2016-164574,2016-07-29,South,North Carolina,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,Ritsa Hightower,27.396,-20.0904
CA-2014-142769,2014-09-13,West,Washington,OIC Thumb-Tacks,Office Supplies,Fasteners,Resi Pölking,5.7,2.679
CA-2014-142769,2014-09-13,West,Washington,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,Resi Pölking,14.19,5.5341
CA-2014-142769,2014-09-13,West,Washington,Acme Value Line Scissors,Office Supplies,Supplies,Resi Pölking,7.3,2.19
CA-2014-142769,2014-09-13,West,Washington,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,Resi Pölking,199.98,75.9924
CA-2014-142769,2014-09-13,West,Washington,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,Resi Pölking,144.96,60.8832
CA-2014-142769,2014-09-13,West,Washington,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,Resi Pölking,118.0,20.06
CA-2014-142769,2014-09-13,West,Washington,Xerox 1942,Office Supplies,Paper,Resi Pölking,48.94,24.47
CA-2014-142769,2014-09-13,West,Washington,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,Resi Pölking,22.66,9.7438
CA-2016-168361,2016-06-21,Central,Illinois,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Ken Brennan,0.836,-1.3376
CA-2016-153185,2016-09-03,East,Ohio,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,Matt Hagelstein,30.96,11.223
CA-2017-124765,2017-11-25,South,Florida,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,Henia Zydlo,723.92,-81.441
CA-2015-131856,2015-05-12,Central,Texas,DAX Wood Document Frame.,Furniture,Furnishings,James Galang,21.968,-15.9268
CA-2015-131856,2015-05-12,Central,Texas,Digium D40 VoIP phone,Technology,Phones,James Galang,619.152,69.6546
CA-2015-131856,2015-05-12,Central,Texas,Xerox 1964,Office Supplies,Paper,James Galang,127.904,41.5688
CA-2017-126634,2017-03-30,West,California,Flat Face Poster Frame,Furniture,Furnishings,Alan Barnes,94.2,39.564
CA-2016-118500,2016-11-17,West,California,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,Heather Jas,49.5,13.365
CA-2016-163951,2016-12-30,East,Pennsylvania,Newell 31,Office Supplies,Art,Carl Jackson,16.52,1.652
CA-2016-149916,2016-12-22,West,Washington,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,Emily Ducich,55.36,19.376
CA-2016-149916,2016-12-22,West,Washington,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,Emily Ducich,11.56,3.757
CA-2015-158918,2015-12-20,West,California,Easy-staple paper,Office Supplies,Paper,Arianne Irving,17.12,7.704
US-2014-159611,2014-12-27,East,Ohio,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,Karl Braun,182.352,-18.2352
US-2014-159611,2014-12-27,East,Ohio,Safco Industrial Shelving,Office Supplies,Storage,Karl Braun,118.16,-25.109
CA-2017-163265,2017-02-16,Central,Illinois,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,Joy Smith,18.368,6.1992
CA-2017-163265,2017-02-16,Central,Illinois,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Joy Smith,600.558,-8.5794
CA-2017-163265,2017-02-16,Central,Illinois,"Tennsco Lockers, Gray",Office Supplies,Storage,Joy Smith,50.352,-8.1822
CA-2017-163265,2017-02-16,Central,Illinois,Newell 312,Office Supplies,Art,Joy Smith,28.032,3.504
CA-2017-163265,2017-02-16,Central,Illinois,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,Joy Smith,7.692,-3.6537
CA-2017-141705,2017-10-24,Central,Texas,Hon 2111 Invitation Series Straight Table,Furniture,Tables,Patrick O'Brill,517.405,-81.3065
CA-2016-112739,2016-09-02,Central,Texas,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,Ross DeVincentis,8.608,-13.3424
CA-2016-112739,2016-09-02,Central,Texas,Logitech MX Performance Wireless Mouse,Technology,Accessories,Ross DeVincentis,159.56,33.9065
CA-2016-143805,2016-12-01,South,Virginia,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,Jonathan Doherty,2104.55,694.5015
CA-2016-143805,2016-12-01,South,Virginia,Acme Softgrip Scissors,Office Supplies,Supplies,Jonathan Doherty,40.7,11.803
CA-2014-133634,2014-11-05,South,Virginia,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,Steven Roelle,47.79,16.2486
CA-2017-101665,2017-11-25,West,California,DIXON Oriole Pencils,Office Supplies,Art,Tracy Zic,5.16,1.3416
CA-2016-155446,2016-12-16,West,California,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,Tanja Norvell,21.21,4.4541
CA-2017-137323,2017-11-14,East,New York,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,Pauline Webber,96.36,25.0536
CA-2016-144015,2016-06-26,West,California,Premier Electric Letter Opener,Office Supplies,Supplies,Adam Hart,231.72,11.586
CA-2016-144015,2016-06-26,West,California,OIC Binder Clips,Office Supplies,Fasteners,Adam Hart,17.9,8.95
CA-2016-144015,2016-06-26,West,California,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",Office Supplies,Paper,Adam Hart,12.48,5.616
CA-2014-101427,2014-12-26,East,Pennsylvania,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,Andy Yotov,8.016,1.1022
CA-2016-136770,2016-08-14,East,Ohio,Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones,Stephanie Phelps,259.896,-56.3108
CA-2016-136770,2016-08-14,East,Ohio,Plantronics Voyager Pro Legend,Technology,Phones,Stephanie Phelps,247.188,-49.4376
CA-2016-136770,2016-08-14,East,Ohio,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,Stephanie Phelps,279.96,48.993
CA-2016-118311,2016-10-24,West,California,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,Emily Ducich,450.0,162.0
US-2014-112795,2014-08-23,Central,Michigan,Xerox 1993,Office Supplies,Paper,Corey Roper,19.44,9.5256
CA-2017-127096,2017-09-15,West,California,Bretford Rectangular Conference Table Tops,Furniture,Tables,Christopher Schild,300.904,11.2839
CA-2017-119284,2017-06-15,South,Tennessee,HTC One,Technology,Phones,Thomas Seio,239.976,26.9973
CA-2017-119284,2017-06-15,South,Tennessee,Staple-based wall hangings,Furniture,Furnishings,Thomas Seio,31.168,9.3504
CA-2017-119284,2017-06-15,South,Tennessee,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,Thomas Seio,120.96,-28.224
CA-2017-119284,2017-06-15,South,Tennessee,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,Thomas Seio,2239.936,223.9936
CA-2017-119284,2017-06-15,South,Tennessee,Staple holder,Office Supplies,Appliances,Thomas Seio,76.608,6.7032
CA-2017-119284,2017-06-15,South,Tennessee,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Thomas Seio,142.776,17.847
CA-2017-119284,2017-06-15,South,Tennessee,Xerox 1955,Office Supplies,Paper,Thomas Seio,91.36,29.692
CA-2015-133494,2015-03-01,East,Pennsylvania,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,Resi Pölking,3.552,0.444
CA-2016-111318,2016-07-23,Central,Texas,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,Ivan Liston,115.136,11.5136
